Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-AUG-2023|AMAN|EQUITY|3873500000|125|0|100100|0|0|575583300|0|0|0|0|575683400|0|0|0|2501500|2927500|0|200|3887400|0|9316600
31-AUG-2023|AMAR|EQUITY|18381094760|268|0|49847872|0|0|539367649|0|400446|0|0|589615967|0|15587265001|2222297|1666516699|4342703|7522688|338977130|0|821275|17607667793
31-AUG-2023|AMFG|EQUITY|434000000|5525|23500|13724182|0|0|34704700|32000|35076|0|0|48519458|114800|21806400|191300|1064600|36800|1443500|11309159|76900|254583|36298042
31-AUG-2023|AMIN|EQUITY|1080000000|129|0|6700000|0|0|70528400|0|0|0|0|77228400|0|17438300|0|4197000|139115200|0|192800|0|1828300|162771600
31-AUG-2023|AMMN|EQUITY|71915881656|4530|110169000|40647018035|6713200|0|1064194700|57208500|1509639|606200|3000|41887422274|0|447529600|0|499849100|17163100|442538300|1263600|0|3533270561|4941614261
31-AUG-2023|AMMS|EQUITY|1200039790|41|0|29483900|0|0|209392412|0|78|0|0|238876390|0|0|0|100|1163300|0|0|0|0|1163400
31-AUG-2023|AMOR|EQUITY|2222222400|1070|35629100|351702300|0|0|424617400|0|8675700|0|0|820624500|10730454|149400|198200|49276700|1004000|3659600|1600400|0|859146|67477900
31-AUG-2023|AMRT|EQUITY|41524501700|2900|541963100|14974692234|46029200|0|2383748339|472230807|29763|5092400|1768600|18425554443|228347589|2709211720|1182659830|1843733961|573700|3693679218|1038038684|26612700|3856089855|14578947257
31-AUG-2023|ANDI|EQUITY|9350000000|50|25543605|797718480|1438400|0|1537919197|1499227961|266823708|2702600|567409200|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
31-AUG-2023|ANJT|EQUITY|3354175000|770|0|54079406|0|45000|280951657|100|785000|0|47400|335908563|0|1646100|1028600|8007800|1346337|1480300|4081700|0|675600|18266437
31-AUG-2023|ANTM|EQUITY|24030764725|1990|1094531299|101231974|102866778|3500012|2882357065|574940495|85588427|16598950|1062356|4862677356|113059401|217097673|787527452|322867419|22280749|1103731493|197025473|3902800|740918176|3508410636
31-AUG-2023|APEX|EQUITY|2830004997|155|0|1940723979|0|0|136497901|0|4534|0|0|2077226414|0|440745077|0|234100847|201400|0|17587|0|0|675064911
31-AUG-2023|APIC|EQUITY|11766313488|1110|605494300|9360909612|6000000|0|160482168|370041775|604394229|16150000|0|11123472084|6068800|25933335|20481700|421564127|450|70606100|14904100|0|83282792|642841404
31-AUG-2023|APII|EQUITY|1075760000|192|0|1421000|0|0|54300000|0|0|0|0|55721000|0|295400|0|882700|36759800|0|36164700|0|144788400|218891000
31-AUG-2023|APLI|EQUITY|1362671400|525|0|201399300|0|0|560291600|0|165000|0|0|761855900|0|0|0|100|235400|0|479000|0|0|714500
31-AUG-2023|APLN|EQUITY|22699326779|143|5283600|9326038898|2035000|0|2990068816|23597000|106738007|700000|390000|12454851321|672861|13996515|61912450|313278687|3647000|22780900|4356761|20691208|109359076|550695458
31-AUG-2023|APOL|EQUITY|16452282461|0|0|649059480|1400000|0|776053251|0|90589820|14086735|575800|1531765086|0|2653784186|0|1180647657|8159700|13668011|1410334020|0|71420000|5338013574
31-AUG-2023|ARCI|EQUITY|24835000000|354|56320800|20995125817|308200|0|644723483|1500000|554693658|0|0|22252671958|0|3475500|0|204706950|7432900|648510|2221990342|0|144073840|2582328042
31-AUG-2023|ARGO|EQUITY|3174339029|510|45000|461988014|0|0|615550|0|83000|0|0|462731564|0|280|0|5378100|11250|0|5100|0|5720|5400450
31-AUG-2023|ARII|EQUITY|3431000000|336|117981800|1532176500|62900|0|551356400|132373900|0|0|0|2333951500|0|312864100|0|216944200|2220800|0|1523500|0|76134900|609687500
31-AUG-2023|ARKA|EQUITY|2000000000|50|0|1093942500|0|0|893967700|0|0|0|104400|1988014600|0|250100|0|100|5510400|0|4974800|0|0|10735400
31-AUG-2023|ARKO|EQUITY|2928495000|715|0|2317368493|12000|0|306786900|0|1000|0|0|2624168393|0|295038107|0|8814700|473800|0|0|0|0|304326607
31-AUG-2023|ARMY|EQUITY|9006250000|50|1153053569|2780487175|5275132|0|1551252636|1962229899|279963587|2541349|526952595|8261755942|0|488927400|0|32396000|1064158|1687200|4800|0|0|524079558
31-AUG-2023|ARNA|EQUITY|7341430976|755|124691197|1135966576|24581200|0|3355078261|90332800|655157|0|0|4731305191|0|304267250|1306200|621781028|35434828|1157475076|26836192|37368300|425656911|2610125785
31-AUG-2023|ARTA|EQUITY|446674175|1600|0|42052600|0|0|377761925|0|0|0|0|419814525|0|0|0|350|499500|0|26359800|0|0|26859650
31-AUG-2023|ARTI|EQUITY|7840000000|50|74373974|2633606286|739500000|0|3776385600|505451300|27983840|0|38072800|7795373800|0|0|0|100|14241400|0|8340700|0|20669000|43251200
31-AUG-2023|ARTO|EQUITY|13856250000|2330|99917081|7056471992|31468808|791500|1287082288|177624491|13099668|2790200|300015|8669546043|4637017|1345622740|56891196|2107385957|2517700|38815715|31829011|0|1360442121|4948141457
31-AUG-2023|ASBI|EQUITY|348386472|595|8570492|309537614|922|1106|15050544|0|27360|0|0|333188038|0|0|0|1388600|530170|0|1272928|0|0|3191698
31-AUG-2023|ASDM|EQUITY|192000000|945|0|31563600|0|13200|16900660|2000000|0|0|0|50477460|0|0|0|25900|481800|0|2252600|0|0|2760300
31-AUG-2023|ASGR|EQUITY|1348780500|1035|1552500|602260|0|178000|227687328|11529800|128426|500|0|241678814|0|211300|5313000|32134254|576600|4438400|4719485|3453500|5069207|55915746
31-AUG-2023|ASHA|EQUITY|5000000000|97|0|2863653000|0|0|1829711200|7000000|222300000|0|0|4922664200|0|2051000|0|74526600|758200|0|0|0|0|77335800
31-AUG-2023|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1019413998|0|6278865|0|22620680|1065069847|0|334|0|1720002|13516173|0|24374843|0|1153364243|1192975595
31-AUG-2023|ASII|EQUITY|40483553140|6450|2632184652|78241640|255955773|2935650|998252770|1059099751|20277685|54963600|23966130|5125877651|207559878|456204527|2048623402|1464084811|4346230|5633564952|469012354|176934000|2669019355|13129349509
31-AUG-2023|ASJT|EQUITY|1400000000|113|30426303|43144433|1083549171|0|160396621|34027456|42020338|0|6323900|1399888222|0|0|0|90978|100|0|20700|0|0|111778
31-AUG-2023|ASLC|EQUITY|12746354780|102|479299200|90409500|29812100|0|1308990761|195086100|494100|100|0|2104091861|0|126350524|0|232555800|2231300|0|1020000|0|388888600|751046224
31-AUG-2023|ASMI|EQUITY|8958380460|50|2693479000|2164733400|0|7658500|3686808960|431000|41941400|0|6920800|8601973060|0|0|0|6235800|21791300|2189300|2685300|0|24535300|57437000
31-AUG-2023|ASPI|EQUITY|683810725|426|0|349995000|0|0|308074925|0|12500000|0|0|670569925|0|1943100|0|11278600|14100|0|0|0|0|13235800
31-AUG-2023|ASRI|EQUITY|19649411888|183|14554000|10605598860|16556500|0|3330002542|127763399|1276491897|8083500|250100|15379300798|0|111691442|96766821|339674146|7283200|309309887|324964898|7452500|90518196|1287661090
