Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JAN-2024|AUTO|EQUITY|4819733000|2240|72552700|55825787|1682775|0|246350843|46926509|5375933|2500|1108675|429825722|2515400|275633982|32873821|55945381|643475|85382290|17672963|2875100|59336309|532878721
31-JAN-2024|AVIA|EQUITY|61953555600|580|64760000|21471443200|17901200|0|663811672|52818722|5889943|11192200|327500|22288144437|115923900|5272873452|313655705|304034238|349100|5441646988|254274348|12271900|1804583332|13519612963
31-JAN-2024|AWAN|EQUITY|3435000000|288|0|2688328300|0|0|260710500|0|0|0|0|2949038800|0|100|0|4198100|554500|478738500|2470000|0|0|485961200
31-JAN-2024|AXIO|EQUITY|5840126500|199|0|1111584400|115946200|0|459526400|0|5000|0|186600|1687248600|0|0|0|2069800|808100|0|0|0|0|2877900
31-JAN-2024|AYAM|EQUITY|4000000000|109|0|359851600|0|0|423068100|0|0|0|5000|782924700|0|72700|0|16764000|238600|0|0|0|0|17075300
31-JAN-2024|AYLS|EQUITY|853423236|50|0|594779300|0|0|257243036|0|0|0|0|852022336|0|0|0|500100|700800|0|200000|0|0|1400900
31-JAN-2024|BABP|EQUITY|44458997354|58|117046900|28212864954|8825000|0|5000465876|119931076|7577514|3211150|24|33469922494|0|9143762519|0|86333900|1893100|110692900|27053033|0|1281673522|10651408974
31-JAN-2024|BABY|EQUITY|2668586400|193|0|22268800|0|0|101686400|19624200|0|0|0|143579400|0|2444678800|0|163900|164300|0|0|0|0|2445007000
31-JAN-2024|BACA|EQUITY|19953024885|130|0|16088546907|0|12686999|2006952933|1362771013|323034|1626000|37500|19472944386|0|0|0|5185200|502700|42727400|1266690|0|230868260|280550250
31-JAN-2024|BAJA|EQUITY|1800000000|125|0|88000000|0|0|310717100|0|0|0|0|398717100|0|520000|0|686800|69600|0|6500|0|0|1282900
31-JAN-2024|BALI|EQUITY|3934592500|1005|59298602|2622412098|0|0|384869300|57906000|131711900|0|0|3256197900|0|99800000|0|67575400|314700|0|9500|0|68625000|236324600
31-JAN-2024|BANK|EQUITY|14768420517|1050|1125865500|5588540714|6236600|0|289882763|453911000|4900431|100|0|7469337108|5584900|21190435|23243300|252629694|64700|85111300|4217458|0|76795876|468837663
