Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAR-2024|ALMI|EQUITY|3816000000|73|0|96601840|0|0|48607300|0|303000|0|0|145512140|0|0|0|32818700|726000|0|446900|0|0|33991600
28-MAR-2024|ALTO|EQUITY|2191870558|34|0|1372028216|0|0|578989724|5900|230211018|0|0|2181234858|0|50000|0|7560100|46000|0|2728100|0|0|10384200
28-MAR-2024|AMAG|EQUITY|5001552516|304|47784600|3543700|210019533|388000000|39135896|0|23887500|0|0|712371229|0|5783100|0|4952500|7766300|3352200|64681100|0|13103000|99638200
28-MAR-2024|AMAN|EQUITY|3873500000|112|0|272500|0|0|582946000|0|0|0|0|583218500|0|0|0|1631300|150000|0|200|0|0|1781500
28-MAR-2024|AMAR|EQUITY|18381094760|250|0|51842372|0|270566955|442241582|0|310|0|0|764651219|0|15420057646|0|1655595971|715803|30378026|325063820|0|821275|17432632541
28-MAR-2024|AMFG|EQUITY|434000000|5775|23500|13696982|0|0|33965100|32000|35076|0|0|47752658|114800|21807700|191300|1048400|47300|1467500|12100759|76900|222183|37076842
28-MAR-2024|AMIN|EQUITY|1080000000|153|0|0|0|0|68975700|0|0|0|0|68975700|0|17438300|0|4244500|247910400|0|192800|0|10438300|280224300
28-MAR-2024|AMMN|EQUITY|72518217656|8750|52776800|65588110656|4489000|0|1129003600|33855304|2071|0|5000|66808242431|37168754|478188000|227697074|671369101|222246000|826233101|106170756|7091600|3133810839|5709975225
28-MAR-2024|AMMS|EQUITY|1200051366|29|0|28913900|0|0|209523668|0|98|0|0|238437666|0|0|0|100|1126800|0|486800|0|0|1613700
28-MAR-2024|AMOR|EQUITY|2222222400|965|35031800|351495900|0|0|424634600|0|9810700|2000|0|820975000|10730454|149400|0|49445300|1000200|4788600|154300|0|859146|67127400
28-MAR-2024|AMRT|EQUITY|41524501700|2910|540874200|14928742034|52322300|0|2421755739|391282730|975191|2105000|786100|18338843294|180455400|4313371511|1550218341|1980055734|611900|4099261286|761783610|27936400|2091964224|15005658406
28-MAR-2024|ANDI|EQUITY|9350000000|34|25543605|797718480|1438400|0|1537891957|1499145661|266933208|2702640|567409200|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
28-MAR-2024|ANJT|EQUITY|3354175000|715|0|2741229999|0|45000|604034464|100|413700|0|47400|3345770663|0|481400|545200|1631300|766637|1235200|3228400|0|514700|8402837
28-MAR-2024|ANTM|EQUITY|24030764725|1600|1095730799|78753774|99813678|3500012|3331878735|505355886|55783896|19985350|1431667|5192233797|38760142|189811321|783293609|318187147|11515149|997129682|167859619|7705700|665228326|3179490695
28-MAR-2024|APEX|EQUITY|2933628566|165|0|2055598313|0|0|258973301|0|4534|0|0|2314576148|0|307752577|0|211153415|22035167|0|397587|0|0|541338746
28-MAR-2024|APIC|EQUITY|11766313488|1100|353019300|9416204212|0|0|293797768|321888375|560248174|22340800|0|10967498629|6068800|74481635|46591900|485299277|1250|104677000|2488400|0|79206597|798814859
28-MAR-2024|APII|EQUITY|1075760000|186|0|1661300|0|0|55823400|0|0|0|0|57484700|0|295400|0|2308900|36762300|0|34664700|0|143096000|217127300
28-MAR-2024|APLI|EQUITY|1362671400|600|0|201399300|0|0|560442000|0|165000|0|0|762006300|0|0|0|100|85000|0|479000|0|0|564100
28-MAR-2024|APLN|EQUITY|22699326779|117|5283600|9323084498|2000000|0|3018036016|14368400|132625468|700000|390000|12496487982|0|16503882|51596208|301702220|6450300|12421342|4436761|7279808|108668276|509058797
28-MAR-2024|APOL|EQUITY|16452282461|0|0|649059480|1400000|0|775953251|0|90689820|14086735|575800|1531765086|0|2653784186|0|1180647657|8159700|13668011|1410334020|0|71420000|5338013574
28-MAR-2024|ARCI|EQUITY|24835000000|344|56370800|23237777817|308200|0|834658883|7450000|381520658|0|0|24518086358|0|1885000|0|153813650|8130100|6341310|2669742|0|144073840|316913642
28-MAR-2024|AREA|EQUITY|2539601000|1|0|332532600|0|0|174939900|0|2231500|9800|0|509713800|0|0|0|0|286200|0|0|0|0|286200
28-MAR-2024|ARGO|EQUITY|3174339029|980|45000|661932914|0|0|695650|0|83000|0|0|662756564|0|280|0|5382100|11250|0|1100|0|5720|5400450
28-MAR-2024|ARII|EQUITY|3431000000|270|117981800|1528196200|62900|0|531250500|151725400|0|0|0|2329216800|0|312864100|0|216949400|2105800|0|23500|0|76134900|608077700
28-MAR-2024|ARKA|EQUITY|2000000000|34|0|1093942500|0|0|895470600|0|2100|0|0|1989415200|0|250100|0|100|4109800|0|4974800|0|0|9334800
28-MAR-2024|ARKO|EQUITY|2928495000|1040|0|2450851393|0|0|166978100|0|0|0|0|2617829493|0|295097707|0|14521000|360400|300000|386400|0|0|310665507
28-MAR-2024|ARMY|EQUITY|9006250000|50|1054253569|2879287175|8219655|0|1556658624|1953877388|279965587|2541349|526952595|8261755942|0|488927400|0|31551200|1064158|2532000|4800|0|0|524079558
28-MAR-2024|ARNA|EQUITY|7341430976|700|167734097|1210832376|26576500|0|3446445661|51734200|623657|0|0|4903946491|0|249868950|91205400|537358628|25762628|1091082876|5764992|46368300|390072711|2437484485
28-MAR-2024|ARTA|EQUITY|446674175|2680|0|42052600|0|0|377761425|0|0|0|0|419814025|0|20000000|0|850|499500|0|6359800|0|0|26860150
28-MAR-2024|ARTI|EQUITY|7840000000|3|74373974|2650331886|739500000|0|3801280050|505451300|686590|0|23750000|7795373800|0|0|0|100|14241400|0|8340700|0|20669000|43251200
28-MAR-2024|ARTO|EQUITY|13856250000|2670|116004548|7057287992|19027480|0|1215589098|163986621|5688877|1807400|250015|8579642031|3199703|1336166796|68963696|2084656309|2667600|83539864|97083103|0|1361768398|5038045469
28-MAR-2024|ASBI|EQUITY|348386472|785|12706492|309537614|22|1106|15171986|0|27360|0|0|337444580|0|0|0|195240|530170|0|1092388|0|0|1817798
28-MAR-2024|ASDM|EQUITY|384000000|510|0|65808000|0|26400|33175720|4000000|0|0|0|103010120|0|313600|0|106500|966900|865800|4438000|0|0|6690800
28-MAR-2024|ASGR|EQUITY|1348780500|855|1552500|7695560|0|178000|250281128|12493400|128426|500|0|272329514|0|211300|4417600|1689900|627000|5530000|4869485|0|7924761|25270046
28-MAR-2024|ASHA|EQUITY|5000000000|50|0|2764842600|0|0|1750642000|6736600|400100100|100|0|4922321400|0|2051000|0|74664400|963200|0|0|0|0|77678600
28-MAR-2024|ASIA|EQUITY|2275009490|0|250000|16422970|0|83334|1025414332|0|6278531|0|22620680|1071069847|0|334|0|1720002|7516173|0|24374843|0|1153364243|1186975595
28-MAR-2024|ASII|EQUITY|40483553140|5150|2332849252|150579840|254502273|4723950|2122052670|753181678|32522368|70812700|24495430|5745720161|215524847|392900585|2187664370|1543120745|9854430|5474164443|411660708|201124700|2073524171|12509538999
