Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-FEB-2024|AMFG|EQUITY|434000000|5900|23500|13695282|0|0|34206700|32000|35076|0|0|47992558|114800|21807700|191300|1057300|47300|1467500|11851959|76900|222183|36836942
29-FEB-2024|AMIN|EQUITY|1080000000|147|0|0|0|0|68961000|0|0|0|0|68961000|0|17438300|0|4259200|247910400|0|192800|0|10438300|280239000
29-FEB-2024|AMMN|EQUITY|72518217656|8500|51564400|65590322356|4338000|0|1132117500|40404558|2075|0|13000|66818761889|34524654|485107800|204421374|665846756|222260900|781292762|115093781|8025700|3182882040|5699455767
29-FEB-2024|AMMS|EQUITY|1200049359|33|0|28913900|0|0|209521620|0|139|0|0|238435659|0|0|0|100|1126800|0|486800|0|0|1613700
29-FEB-2024|AMOR|EQUITY|2222222400|965|35031800|350492300|0|0|426486800|0|8883300|2000|0|820896200|10730454|149400|0|49457900|1000000|4855000|154300|0|859146|67206200
29-FEB-2024|AMRT|EQUITY|41524501700|2750|522571900|15069679334|56348800|0|2503043639|427742425|536691|3885500|898100|18584706389|180185686|4309839106|1506978675|1954002583|616500|3974436052|860573445|27936400|1945226864|14759795311
29-FEB-2024|ANDI|EQUITY|9350000000|50|25543605|797718480|1438400|0|1537989457|1499148161|266833208|2702640|567409200|4698783151|0|0|0|5100|1159949|0|21800|0|0|1186849
29-FEB-2024|ANJT|EQUITY|3354175000|720|0|53754129|0|45000|291434934|100|483700|0|47400|345765263|0|481400|545200|480900|766637|1235200|4385700|0|514700|8409737
29-FEB-2024|ANTM|EQUITY|24030764725|1460|959293899|80421474|100444378|3500012|3476020254|464885437|56354879|19095650|1465667|5161481650|41127910|188122120|816574341|268593802|11654149|1027005922|168757431|8559600|679692567|3210087842
29-FEB-2024|APEX|EQUITY|2830004997|166|0|2055598313|0|0|258611601|0|4534|0|0|2314214448|0|307752577|0|107891546|22035167|0|397587|0|0|438076877
29-FEB-2024|APIC|EQUITY|11766313488|1110|392236500|9432305612|0|0|282432668|318909475|560450174|17240800|0|11003575229|6068800|27378035|46736400|497327277|250|104245900|2510100|0|78471497|762738259
29-FEB-2024|APII|EQUITY|1075760000|191|0|1620000|0|0|55861300|0|0|0|0|57481300|0|295400|0|812300|36762300|0|36164700|0|143096000|217130700
29-FEB-2024|APLI|EQUITY|1362671400|590|0|201399300|0|0|560442000|0|165000|0|0|762006300|0|0|0|100|85000|0|479000|0|0|564100
29-FEB-2024|APLN|EQUITY|22699326779|121|5283600|9325030998|3000000|0|3019093316|14368400|131295768|700000|390000|12499162082|0|16503882|51596208|298280920|4580300|15038542|4436761|7279808|108668276|506384697
29-FEB-2024|APOL|EQUITY|16452282461|0|0|649059480|1400000|0|775953251|0|90689820|14086735|575800|1531765086|0|2653784186|0|1180647657|8159700|13668011|1410334020|0|71420000|5338013574
29-FEB-2024|ARCI|EQUITY|24835000000|350|66456800|23627496817|308200|0|779843383|46648400|1493158|0|0|24522246758|0|1964000|0|151599450|8270100|6341310|504542|0|144073840|312753242
29-FEB-2024|ARGO|EQUITY|3174339029|950|45000|661932914|0|0|695650|0|83000|0|0|662756564|0|280|0|5382100|11250|0|1100|0|5720|5400450
29-FEB-2024|ARII|EQUITY|3431000000|210|117981800|1528196200|62900|0|531215300|151725400|0|0|0|2329181600|0|312864100|0|216984600|2105800|0|23500|0|76134900|608112900
29-FEB-2024|ARKA|EQUITY|2000000000|50|0|1093942500|0|0|895470600|0|2100|0|0|1989415200|0|250100|0|100|4109800|0|4974800|0|0|9334800
29-FEB-2024|ARKO|EQUITY|2928495000|1180|0|2428239793|0|0|188375600|0|19000|0|0|2616634393|0|295139007|0|16337700|328900|0|55000|0|0|311860607
29-FEB-2024|ARMY|EQUITY|9006250000|50|1054253569|2879287175|8219655|0|1554858141|1955677871|279965587|2541349|526952595|8261755942|0|488927400|0|31551200|1064158|2532000|4800|0|0|524079558
29-FEB-2024|ARNA|EQUITY|7341430976|710|166341597|1207450476|25752400|0|3436123761|52630600|673657|0|0|4888972491|0|300900150|2690400|544241528|28662628|1139109876|6058892|46368300|384426711|2452458485
29-FEB-2024|ARTA|EQUITY|446674175|2700|0|42052600|0|0|377760525|0|0|0|0|419813125|0|20000000|0|1750|499500|0|6359800|0|0|26861050
29-FEB-2024|ARTI|EQUITY|7840000000|4|74373974|2650331886|739500000|0|3801280050|505451300|686590|0|23750000|7795373800|0|0|0|100|14241400|0|8340700|0|20669000|43251200
29-FEB-2024|ARTO|EQUITY|13856250000|2710|93148848|7057295892|24430930|0|1224249798|179063928|7200134|2507400|350015|8588246945|3199703|1338944796|67510896|2090932769|2477200|56633905|97125503|0|1372615783|5029440555
